Name,Branch,Place,Exams Accepted,Fees
"Vishnu Sree Institute of Technology, Nalgonda",B.Tech Electrical and Electronics Engineering,"Jalalpur, Telangana",NA,NA
"Dev Bhoomi Institute of Technology for Women, Dehradun",Electrical and Electronics Engineering,"Dehradun, Uttarakhand",NA,NA
"Sir Issac Newton College of Engineering and Technology, Nagapattinam",BE Electrical and Electronics Engineering,"Nagapattinam, Tamil Nadu",NA,NA
"Mahath Amma Institute of Engineering and Technology, Pudukkottai",B.Tech Electrical and Electronics Engineering,"Pudukkottai, Tamil Nadu",NA,NA
"Ponnaiyah Ramajayam College of Engineering and Technology, Thanjavur",B.Tech Electrical and Electronics Engineering,"Vallam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Podhigai College of Engineering and Technology, Tirupattur",BE Electrical and Electronics Engineering,"Pallipattu, Tamil Nadu",NA,NA
"PNS Women's Institute of Technology, Bangalore",BE Electrical and Electronics Engineering,"Nelamangala, Karnataka",NA,NA
"PET Engineering College, Tirunelveli",BE Electrical and Electronics Engineering,"Magilchipuram, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Panchkula Engineering College, Panchkula",B.Tech Electrical and Electronics Engineering,"Haripur, Haryana",JEE,"Fees:  ₹ 280,000"
"NRI Institute of Research and Technology, Bhopal",BE Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 220,000"
"Nigam Institute of Engineering and Technology, Baramunda",B.Tech Electrical and Electronics Engineering,"Malipada, Odisha",JEE,"Fees:  ₹ 180,000"
"Shivani College of Engineering and Technology, Tiruchirappalli",BE Electrical and Electronics Engineering,"Navalurkottapattu, Tamil Nadu",NA,NA
"Shiva Rama Krishna College of Engineering and Technology, Srikakulam",Electrical &amp; Electronics Engineering,"Turakalakota, Andhra Pradesh",NA,NA
"Shaheed Udham Singh Engineering College, Mohali",B.Tech Electrical and Electronics Engineering,"Tangori, Punjab",NA,Exams:  JEE Main 
"Seshachala Institute of Technology, Puttur",B.Tech Electrical and Electronics Engineering,"Gollakandriga, Andhra Pradesh",AP,"Fees:  ₹ 160,000"
"Kruti Institute of Technology and Engineering, Raipur",BE Electrical and Electronics Engineering,"Nardaha Village, Chhattisgarh",JEE,"Fees:  ₹ 262,800"
"Koustuv Institute of Self Domain, Patia",B.Tech Electrical and Electronics Engineering,"Bhubaneshwar, Odisha",JEE,"Fees:  ₹ 268,000"
"KIT and KIM Technical Campus, Karaikudi",BE Electrical and Electronics Engineering,"Karaikudi, Tamil Nadu",NA,NA
"PT Lee Chengalvaraya Naicker College of Engineering and Technology, Chennai",BE Electrical and Electronics Engineering,"Uveri, Tamil Nadu",NA,NA
"Nishitha College of Engineering and Technology, Hyderabad",B.Tech Electrical and Electronics Engineering,"Bairaguda, Telangana",NA,"Fees:  ₹ 192,000"
"PRS College of Engineering and Technology, Thiruvananthapuram",B.Tech Electrical and Electronics Engineering,"Keezharoor, Kerala",NA,"Exams:  JEE Main ,  KEAM "
"Nigama Engineering College, Karim Nagar",B.Tech Electrical and Electronics Engineering,"Thaher Kondapur, Telangana",NA,Exams:  TS EAMCET 
"Elenki Institute of Engineering and Technology, Medak",Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,NA
"RSR Rungta College of Engineering and Technology, Raipur",BE Electrical and Electronics Engineering,"Raipur, Chhattisgarh",JEE,"Fees:  ₹ 312,256"
"Sahaja Institute of Technology and Sciences for Women, Karim Nagar",B.Tech Electrical and Electronics Engineering,"Kottapalli, Telangana",NA,NA
"S Veerasamy Chettiar College of Engineering and Technology, Tirunelveli",BE Electrical and Electronics Engineering,"Ayyapuram, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Arulmurugan College of Engineering, Karur",BE Electrical and Electronics Engineering,"Thennilai West, Tamil Nadu",NA,NA
"Apex Institute of Technology and Management, Pahala",B.Tech Electrical and Electronics Engineering,"Pahala, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Ansal Technical Campus, Lucknow",B.Tech Electrical and Electronics Engineering,"Lucknow, Uttar Pradesh",NA,NA
"Axis College of Engineering and Technology, Thrissur",B.Tech Electrical and Electronics Engineering,"Thrissur, Kerala",NA,Exams:  KEAM 
"AS-Salam College of Engineering and Technology, Thanjavur",BE Electrical and Electronics Engineering,"Sooriyanarkoil, Tamil Nadu",NA,NA
"Indira Gandhi College of Engineering and Technology for Women, Kancheepuram",BE Electrical and Electronics Engineering,"Athur, Tamil Nadu",NA,NA
"Guntur Engineering College, Guntur",B.Tech Electrical and Electronics Engineering,"Nadimpalem, Andhra Pradesh",AP,"Fees:  ₹ 124,000"
"GSS Institute of Technology, Bangalore",BE Electrical and Electronics Engineering,"Bangalore, Karnataka",NA,NA
"GSBA Engineering, Pharmacy and Management Institute, Roorkee",B. Tech Electrical and Electronics Engineering,"Roorkee, Uttarakhand",NA,NA
"Adam's Engineering College, Khammam",B.Tech Electrical and Electronics Engineering,"Palvoncha, Telangana",NA,Exams:  TS EAMCET 
"G Madegowda Institute of Technology, Mandya",BE Electrical and Electronics Engineering,"Halahalli, Karnataka",NA,Exams:  COMEDK UGET 
"Eklavya College of Technology and Science, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Kusumati, Odisha",NA,NA
"Amara Institute of Engineering and Technology, Guntur",B.Tech Electrical and Electronics Engineering,"Merikapudi, Andhra Pradesh",NA,NA
"Amalapuram Institute of Management Sciences and College of Engineering, Mummidivaram",B.Tech Electrical and Electronics Engineering,"Mummidivaram, Andhra Pradesh",NA,"Fees:  ₹ 140,000"
"Al Ameer College of Engineering and Information Technology, Visakhapatnam",B.Tech Electrical and Electronics Engineering,"Gudilova, Andhra Pradesh",NA,Exams:  AP EAMCET 
"John Cox Memorial CSI Institute of Technology, Thiruvananthapuram",B.Tech Electrical and Electronics Engineering,"Thiruvananthapuram, Kerala",NA,Exams:  KEAM 
"JEI Mathaajee College of Engineering, Kancheepuram",BE Electrical and Electronics Engineering,"Kanchipuram, Tamil Nadu",NA,NA
"Bhopal Institute of Technology and Management, Bhopal",BE Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",NA,Exams:  JEE Main 
"Holy Kings College of Engineering and Technology, Ernakulam",B.Tech Electrical and Electronics Engineering,"Memury, Kerala",KEAM,"Fees:  ₹ 132,000"
"Harshith Group of Institutions, Ranga Reddy",B.Tech Electrical and Electronics Engineering,"Malikdanguda, Telangana",NA,Exams:  TS EAMCET 
"Imayam College of Engineering, Tiruchirappalli",BE Electrical and Electronics Engineering,"Kannanur, Tamil Nadu",NA,NA
"Vyas Institute of Engineering and Technology, Jodhpur",B.Tech Electrical and Electronics Engineering,"Jodhpur, Rajasthan",JEE,"Fees:  ₹ 310,000"
"Anupama College of Engineering, Gurgaon",Electrical Engineering,"Bhora Kalan, Haryana",NA,NA
"Vignana Bharathi Institute of Technology, Proddatur",B.Tech Electrical and Electronics Engineering,"Pallavolu, Andhra Pradesh",NA,NA
"Ganapathy College of Engineering, Warangal",B.Tech Electrical and Electronics Engineering,"Warangal, Telangana",NA,"Fees:  ₹ 140,000"
"Shri Rawatpura Sarkar Institute of Technology -2, Raipur",B.Tech Electrical and Electronics Engineering,"Naya Raipur, Chhattisgarh",NA,Exams:  CG PET 
"Ellenki Institute of Engineering and Technology, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Ariyalur Engineering College, Ariyalur",BE Electrical and Electronics Engineering,"Ariyalur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Saroj Institute of Management and Technology, Lucknow",B.Tech Electrical and Electronics Engineering,"Lucknow, Uttar Pradesh",UPSEE,"Fees:  ₹ 270,800"
"Gokul Group of Institutions, Vizianagaram",B.Tech Electrical and Electronics Engineering,"Vizianagaram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sree Dattha Group of Institutions Integrated Campus, Ibrahimpatnam",B.Tech Electrical and Electronics Engineering,"Ibrahimpatnam, Telangana",NA,NA
"Phonics School of Engineering, Roorkee",B.Tech Electrical and Electronics Engineering,"Roorkee, Uttarakhand",NA,"Fees:  ₹ 286,000"
"MGM College of Engineering and Technology, Ernakulam",B.Tech Electrical and Electronics Engineering,"Ernakulam, Kerala",NA,Exams:  KEAM 
"Annai Veilankanni s College of Engineering,Chennai",BE Electrical and Electronics Engineering,"Chennai, Tamil Nadu",NA,NA
"ARKA Jain University, Seraikela",B.Tech Electrical and Electronics Engineering,"Jamshedpur, Jharkhand",NA,Exams:  JEE Main 
"NCR Technical Campus, Aligarh",B.Tech Electrical and Electronics Engineering,"Aligarh, Uttar Pradesh",NA,NA
"Vivekananda's Institute of Engineering and Technology, Ranga Reddy",B.Tech Electrical and Electronics Engineering,"Rangareddy, Telangana",NA,NA
"NIILM University, Kaithal",B.Tech Electrical and Electronics Engineering,"Ujana, Haryana",NA,NA
"Nightingale Institute of Technology, Coimbatore",BE Electrical and Electronics Engineering,"Coimbatore, Tamil Nadu",NA,NA
"MVR College of Engineering, Visakhapatnam",Electrical and Electronics Engineering,"Visakhapatnam, Andhra Pradesh",NA,NA
"Vi Institute of Technology, Kancheepuram",BE Electrical and Electronics Engineering,"Kanchipuram, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Sri Krishna Institute of Technology, Chennai",BE Electrical and Electronics Engineering,"Padapai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Hosur Institute of Technology and Science, Hosur",B.Tech Electrical and Electronics Engineering,"Mallanakothur, Tamil Nadu",NA,NA
"Annai Mira College of Engineering and Technology, Vellore",BE Electrical and Electronics Engineering,"Vellore, Tamil Nadu",NA,NA
"Paladugu Nagaiah Chowdary and Vijai Institute of Engineering and Technology, Guntur",B.Tech Electrical and Electronics Engineering,"Repudi, Andhra Pradesh",NA,NA
"KSN Institute of Technology, Nellore",B.Tech Electrical and Electronics Engineering,"Kovur, Andhra Pradesh",NA,NA
"Damsetty Srinivasa Naidu's DBS Institute of Technology, Nellore",B.Tech Electrical and Electronics Engineering,"Nellore, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Green Fort Engineering College, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,NA
"Vivekanandha Engineering College for Women, Tiruchengode",B. Tech Electrical and Electronics Engineering,"Elaiyampalayam, Tamil Nadu",NA,NA
"Younis Sultan College of Engineering, Hyderabad",B.Tech Electrical and Electronics Engineering,"Chevella, Telangana",NA,NA
"Chaitanya Engineering College, Bhimavaram",B.Tech Electrical and Electronics Engineering,"Bhimavaram, Andhra Pradesh",NA,NA
"HL Agrawal College of Engineering, Itarsi",B.Tech Electrical and Electronics Engineering,"Itarsi, Madhya Pradesh",NA,NA
"Mandsaur University, Mandsaur",B.Tech Electrical and Electronics Engineering,"Daulatpura, Madhya Pradesh",NA,NA
"Jan Nayak Chaudhary Devi Lal Vidyapeeth, Sirsa",B.Tech Electrical and Electronics Engineering,"Sirsa, Haryana",NA,NA
"Maharaja Ranjit Singh Punjab Technical University, Bathinda",B.Tech Electrical and Electronics Engineering,"Bathinda, Punjab",NA,NA
"Dr Paul Raj Engineering College, East Godavari",B.Tech Electrical and Electronics Engineering,"East Godavari, Andhra Pradesh",NA,Exams:  JEE Main 
"Vijayanjali Institute of Technology, Balasore",B.Tech Electrical and Electronics Engineering,"Balasore, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Vijaya Krishna Institute of Technology and Sciences, Ranga Reddy",B.Tech Electrical and Electronics Engineering,"Palmakole, Telangana",NA,"Fees:  ₹ 160,000"
"Vijay College of Engineering for Women, Nizamabad",B.Tech. Electrical and Electronics Engineering,"Borgaon, Telangana",NA,NA
"Vignan's Institute of Technology and Aeronautical Engineering, Nalgonda",B.Tech Electrical and Electronics Engineering,"Desh Mukhi, Telangana",NA,NA
"Sree Kavitha Institute of Science and Technology , Khammam",B.Tech Electrical and Electronics Engineering,"Kistapuram at Munagala, Telangana",NA,NA
"Vidhya Mandhir Institute of Technology, Erode",BE Electrical and Electronics Engineering,"Ingur, Tamil Nadu",NA,NA
"Vandayar Engineering College, Thanjavur",BE Electrical and Electronics Engineering,"Thanjavur, Tamil Nadu",NA,NA
"Mekapati Rajamohan Reddy Institute of Technology and Science, Nellore",B.Tech Electrical and Electronics Engineering,"Nellore, Andhra Pradesh",NA,"Exams:  JEE Main ,  AP EAMCET "
"Sree Chaitanya Institute of Technological Sciences, Karimnagar",B.Tech Electrical and Electronics Engineering,"Timmapuram, Telangana",NA,Exams:  TS EAMCET 
"Spintronic Technology and Advance Research, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Bhubaneshwar, Odisha",NA,Exams:  OJEE 
"SP Memorial Institute Technology, Allahabad",B.Tech Electrical and Electronics Engineering,"Allahabad, Uttar Pradesh",NA,Exams:  UPSEE 
"SMR East Coast College of Engineering and Technology, Thanjavur",BE Electrical and Electronics Engineering,"Peravurani, Tamil Nadu",NA,NA
"SKP Institute of Technology, Tiruvannamalai",BE Electrical and Electronics Engineering,"Tiruvannamalai, Tamil Nadu",NA,NA
"Vedhantha Institute of Technology, Villupuram",BE Electrical and Electronics Engineering,"Padur, Tamil Nadu",NA,NA
"PBR Visvodaya Engineering College, Nellore",B.Tech Electrical and Electronics Engineering,"Kavali, Andhra Pradesh",NA,NA
"Hitkarini College of Engineering and Technology, Jabalpur",B.Tech Electrical and Electronics Engineering,"Chakdehi, Madhya Pradesh",JEE,"Fees:  ₹ 212,000"
"Vins Christian College of Engineering, Nagercoil",BE Electrical and Electronics Engineering,"Nagercoil, Tamil Nadu",NA,"Fees:  ₹ 250,000"
"Sardar Raja College of Engineering, Tirunelveli",BE Electrical and Electronics Engineering,"Tirunelveli, Tamil Nadu",NA,NA
"Shri Gopichand Institute of Technology and Management, Bagpat",B.Tech Electrical and Electronics Engineering,"Bagpat, Uttar Pradesh",NA,NA
"Shreejee Institute of Technology and Management, Khargone",B.Tech Electrical and Electronics Engineering,"Meharja, Madhya Pradesh",NA,"Fees:  ₹ 183,900"
"Sardar Patel Institute of Technology and Management, Mandleshwar",B.Tech Electrical and Electronics Engineering,"Thangoan, Madhya Pradesh",NA,NA
"Shri Sapthagiri Institute of Technology, Vellore",B.Tech Electrical and Electronics Engineering,"Ocheri, Tamil Nadu",NA,NA
"Shree Sathyam College of Engineering and Technology, Salem",BE Electrical and Electronics Engineering,"Salem, Tamil Nadu",NA,NA
"KORM College of Engineering, Kadapa",B.Tech Electrical and Electronics Engineering,"Krishnapuram Village, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Nagarjuna Institute of Technology and Sciences, Miryalguda",Electrical and Electronics Engineering,"Srinivas Nagar, Telangana",NA,NA
"Raja Mahendra College of Engineering, Ibrahimpatnam",B.Tech Electrical and Electronics Engineering,"Cherlapatelguda, Telangana",NA,NA
"Mother Theresa Educational Society Group of Institutions Integrated Campus, Vijayawada",Electrical and Electronics Engineering,"Nunna, Andhra Pradesh",NA,NA
"Maharaja Prithvi Engineering College, Coimbatore",BE Electrical and Electronics Engineering,"Ayikavundanpalayam, Tamil Nadu",NA,NA
"Maharaja Institute of Technology, Khordha",B.Tech Electrical and Electronics Engineering,"Khordha, Odisha",NA,NA
"Lucknow Model Institute of Technology and Management, Lucknow",B.Tech Electrical and Electronics Engineering,"Lucknow, Uttar Pradesh",NA,Exams:  UPSEE 
"Lord Venkateshwaraa Engineering College, Kancheepuram",BE Electrical and Electronics Engineering,"Palayaseevaram, Tamil Nadu",NA,NA
"Lingarajappa Engineering College, Bidar",B.Tech Electrical and Electronics Engineering,"Bidar, Karnataka",KCET,"Fees:  ₹ 47,800"
"Ranippettai Engineering College, Vellore",BE Electrical and Electronics Engineering,"Vellore, Tamil Nadu",NA,NA
"Musaliar College of Engineering and Technology, Pathanamthitta",B.Tech Electrical and Electronics Engineering,"Malayalapuzha, Kerala",KEAM,"Fees:  ₹ 260,000"
"Valia Koonambaikulathamma College of Engineering and Technology, Trivandrum",B.Tech Electrical and Electronics Engineering,"Trivandrum, Kerala",NA,"Fees:  ₹ 260,000"
"Vaagdevi Institute of Technology and Science, Kadapa",B.Tech Electrical and Electronics Engineering,"Kadapa, Andhra Pradesh",JEE,"Fees:  ₹ 202,000"
"Vivekanandha College of Technology for Women, Tiruchengode",BE Electrical and Electronics Engineering,"Tiruchengode, Tamil Nadu",NA,NA
"Vivekananda Institute of Technology and Science, Karim Nagar",B.Tech Electrical and Electronics Engineering,"Karimnagar, Telangana",NA,Exams:  TS EAMCET 
"Thamirabharani Engineering College, Tirunelveli",BE Electrical and Electronics Engineering,"Tirunelveli, Tamil Nadu",NA,NA
"Tagore Institute of Engineering and Technology, Salem",BE Electrical and Electronics Engineering,"Deviyakurichi, Tamil Nadu",NA,NA
"TSM Jain College of Technology, Villupuram",BE Electrical and Electronics Engineering,"Kilpoondi, Tamil Nadu",NA,NA
"Synergy Institute of Technology, Dewas",BE Electrical and Electronics Engineering,"Dewas, Madhya Pradesh",NA,NA
"Sumathi Reddy Institute of Technology for Women, Warangal",B.Tech Electrical and Electronics Engineering,"Hasanparthy, Telangana",NA,"Exams:  JEE Main ,  TS EAMCET "
